state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
mt,2013,lower,HB 114,MTV00006268,upper,BE CONCURRED IN,2013-02-12 00:00:00,other,11,0,0
mt,2013,lower,HB 155,MTV00006269,upper,BE CONCURRED IN,2013-02-12 00:00:00,other,11,1,0
mt,2013,lower,HB 164,MTV00006270,upper,Do Concur,2013-02-14 00:00:00,other,50,0,0
mt,2013,lower,HB 283,MTV00006271,lower,Do Pass,2013-02-14 00:00:00,other,96,1,3
mt,2013,lower,HB 305,MTV00006272,lower,Do Pass,2013-02-14 00:00:00,other,96,0,4
mt,2013,lower,HB 315,MTV00006273,lower,Do Pass,2013-02-12 00:00:00,other,49,50,1
mt,2013,lower,HB 318,MTV00006274,lower,Do Pass,2013-02-14 00:00:00,other,96,1,3
mt,2013,lower,HB 351,MTV00006275,lower,Do Pass,2013-02-14 00:00:00,other,97,0,3
mt,2013,lower,HB 360,MTV00006276,lower,Do Pass,2013-02-15 00:00:00,other,100,0,0
mt,2013,lower,HB 360,MTV00006277,lower,DO PASS,2013-02-12 00:00:00,other,21,0,0
mt,2013,lower,HB 362,MTV00006278,lower,Do Pass,2013-02-15 00:00:00,other,98,0,2
mt,2013,lower,HB 363,MTV00006279,lower,Do Pass,2013-02-15 00:00:00,other,58,42,0
mt,2013,upper,SB 5,MTV00006280,lower,BE CONCURRED IN,2013-02-13 00:00:00,other,19,0,0
mt,2013,upper,SB 36,MTV00006281,lower,BE CONCURRED IN,2013-02-13 00:00:00,other,19,0,0
mt,2013,upper,SB 66,MTV00006282,lower,BE CONCURRED IN,2013-02-13 00:00:00,other,19,0,0
mt,2013,upper,SB 90,MTV00006283,lower,Do Concur,2013-02-16 00:00:00,other,100,0,0
mt,2013,upper,SB 118,MTV00006284,upper,Do Pass,2013-02-16 00:00:00,other,28,19,3
mt,2013,upper,SB 185,MTV00006285,upper,Do Pass,2013-02-16 00:00:00,other,35,10,5
mt,2013,upper,SB 189,MTV00006286,upper,DO PASS AS AMENDED,2013-02-13 00:00:00,other,7,5,0
mt,2013,upper,SB 195,MTV00006287,upper,DO PASS AS AMENDED,2013-02-13 00:00:00,other,10,2,0
mt,2013,upper,SB 198,MTV00006288,upper,Do Pass,2013-02-16 00:00:00,other,45,0,5
mt,2013,upper,SB 201,MTV00006289,upper,Do Pass,2013-02-15 00:00:00,other,50,0,0
mt,2013,upper,SB 230,MTV00006290,upper,Do Pass,2013-02-16 00:00:00,other,45,0,5
mt,2013,upper,SB 238,MTV00006291,upper,DO PASS,2013-02-13 00:00:00,other,8,4,0
mt,2013,upper,SB 252,MTV00006292,upper,Do Pass,2013-02-16 00:00:00,other,43,2,5
mt,2013,upper,SJ 10,MTV00006293,upper,Do Pass,2013-02-15 00:00:00,other,43,7,0
mt,2013,lower,HB 36,MTV00006294,upper,Do Concur,2013-02-16 00:00:00,other,45,0,5
mt,2013,lower,HB 36,MTV00006295,upper,BE CONCURRED IN,2013-02-13 00:00:00,other,12,0,0
mt,2013,lower,HB 47,MTV00006296,upper,Do Concur,2013-02-15 00:00:00,other,49,1,0
mt,2013,lower,HB 48,MTV00006297,lower,DO PASS,2013-02-13 00:00:00,other,20,0,0
mt,2013,lower,HB 63,MTV00006298,upper,DO PASS,2013-02-13 00:00:00,other,9,1,0
mt,2013,lower,HB 148,MTV00006299,lower,Do Concur,2013-02-16 00:00:00,other,100,0,0
mt,2013,lower,HB 152,MTV00006300,upper,Do Concur,2013-02-16 00:00:00,other,45,0,5
mt,2013,lower,HB 152,MTV00006301,upper,BE CONCURRED IN,2013-02-13 00:00:00,other,12,0,0
mt,2013,lower,HB 155,MTV00006302,upper,Do Concur,2013-02-16 00:00:00,other,32,13,5
mt,2013,lower,HB 179,MTV00006303,lower,Do Pass,2013-02-15 00:00:00,other,96,0,4
mt,2013,lower,HB 192,MTV00006304,upper,Do Concur,2013-02-16 00:00:00,other,45,0,5
mt,2013,lower,HB 192,MTV00006305,upper,BE CONCURRED IN,2013-02-13 00:00:00,other,12,0,0
mt,2013,lower,HB 281,MTV00006306,lower,DO PASS AS AMENDED,2013-02-13 00:00:00,other,13,7,0
mt,2013,lower,HB 284,MTV00006307,lower,Do Pass,2013-02-16 00:00:00,other,68,32,0
mt,2013,lower,HB 284,MTV00006308,lower,DO PASS AS AMENDED,2013-02-13 00:00:00,other,17,3,0
mt,2013,lower,HB 287,MTV00006309,lower,Do Pass,2013-02-16 00:00:00,other,81,19,0
mt,2013,lower,HB 317,MTV00006310,lower,Do Pass,2013-02-15 00:00:00,other,95,0,5
mt,2013,lower,HB 323,MTV00006311,lower,Do Pass,2013-02-15 00:00:00,other,91,6,3
mt,2013,lower,HB 334,MTV00006312,lower,Do Pass,2013-02-16 00:00:00,other,97,3,0
mt,2013,lower,HB 345,MTV00006313,lower,DO PASS AS AMENDED,2013-02-13 00:00:00,other,20,0,0
mt,2013,lower,HB 362,MTV00006314,lower,DO PASS AS AMENDED,2013-02-13 00:00:00,other,20,0,0
mt,2013,lower,HB 367,MTV00006315,lower,Do Pass,2013-02-16 00:00:00,other,99,1,0
mt,2013,lower,HB 367,MTV00006316,lower,DO PASS,2013-02-13 00:00:00,other,12,0,0
mt,2013,lower,HB 371,MTV00006317,lower,Do Pass,2013-02-16 00:00:00,other,96,4,0
mt,2013,lower,HB 420,MTV00006318,lower,Do Pass,2013-02-16 00:00:00,other,69,31,0
mt,2013,upper,SB 56,MTV00006319,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,8,0,0
mt,2013,upper,SB 198,MTV00006321,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,12,0,0
mt,2013,upper,SB 200,MTV00006322,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,10,0,0
mt,2013,upper,SB 230,MTV00006323,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,10,0,0
mt,2013,lower,HB 94,MTV00006327,upper,BE CONCURRED IN,2013-02-14 00:00:00,other,6,4,0
mt,2013,lower,HB 115,MTV00006328,upper,BE CONCURRED IN,2013-02-14 00:00:00,other,10,0,0
mt,2013,upper,SB 5,MTV00006329,lower,Do Concur,2013-02-16 00:00:00,other,95,0,5
mt,2013,upper,SB 14,MTV00006330,upper,Do Pass,2013-02-16 00:00:00,other,29,17,4
mt,2013,upper,SB 36,MTV00006331,lower,Do Concur,2013-02-16 00:00:00,other,96,0,4
mt,2013,upper,SB 56,MTV00006332,upper,Do Pass,2013-02-18 00:00:00,other,46,1,3
mt,2013,upper,SB 75,MTV00006333,lower,Do Concur,2013-02-16 00:00:00,other,96,0,4
mt,2013,upper,SB 81,MTV00006334,upper,Do Pass,2013-02-16 00:00:00,other,26,20,4
mt,2013,upper,SB 90,MTV00006335,lower,BE CONCURRED IN,2013-02-13 00:00:00,other,14,0,0
mt,2013,upper,SB 114,MTV00006336,upper,Do Pass,2013-02-16 00:00:00,other,36,9,5
mt,2013,upper,SB 139,MTV00006337,upper,Do Pass,2013-02-16 00:00:00,other,30,15,5
mt,2013,upper,SB 141,MTV00006338,lower,Do Concur,2013-02-16 00:00:00,other,96,0,4
mt,2013,upper,SB 141,MTV00006339,lower,BE CONCURRED IN,2013-02-13 00:00:00,other,14,0,0
mt,2013,upper,SB 166,MTV00006340,upper,Do Pass,2013-02-16 00:00:00,other,21,24,5
mt,2013,upper,SB 189,MTV00006341,upper,Do Pass,2013-02-16 00:00:00,other,45,0,5
mt,2013,upper,SB 192,MTV00006342,upper,Do Pass,2013-02-16 00:00:00,other,28,17,5
mt,2013,upper,SB 197,MTV00006343,upper,Do Pass,2013-02-16 00:00:00,other,30,15,5
mt,2013,upper,SB 236,MTV00006344,upper,Do Pass,2013-02-18 00:00:00,other,37,10,3
mt,2013,upper,SB 236,MTV00006345,upper,DO PASS,2013-02-14 00:00:00,other,13,0,0
mt,2013,upper,SB 238,MTV00006346,upper,Do Pass,2013-02-16 00:00:00,other,39,6,5
mt,2013,upper,SB 249,MTV00006347,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,10,0,0
mt,2013,lower,HB 18,MTV00006348,upper,Do Concur,2013-02-18 00:00:00,other,43,4,3
mt,2013,lower,HB 114,MTV00006349,upper,Do Concur,2013-02-18 00:00:00,other,44,3,3
mt,2013,lower,HB 115,MTV00006350,upper,Do Concur,2013-02-18 00:00:00,other,40,7,3
mt,2013,lower,HB 138,MTV00006351,upper,Do Concur,2013-02-18 00:00:00,other,42,5,3
mt,2013,lower,HB 141,MTV00006352,upper,Do Concur,2013-02-18 00:00:00,other,38,9,3
mt,2013,lower,HB 171,MTV00006353,lower,Do Pass,2013-02-18 00:00:00,other,61,39,0
mt,2013,lower,HB 202,MTV00006354,upper,Do Concur,2013-02-18 00:00:00,other,47,0,3
mt,2013,lower,HB 281,MTV00006355,lower,Do Pass,2013-02-18 00:00:00,other,64,36,0
mt,2013,lower,HB 322,MTV00006356,lower,Do Pass As Amended,2013-02-18 00:00:00,other,85,15,0
mt,2013,lower,HB 322,MTV00006357,lower,AMD-02 Williams D/PASS,2013-02-18 00:00:00,other,52,48,0
mt,2013,lower,HB 322,MTV00006358,lower,DO PASS AS AMENDED,2013-02-14 00:00:00,other,10,7,0
mt,2013,lower,HB 345,MTV00006359,lower,Do Pass,2013-02-18 00:00:00,other,99,1,0
mt,2013,lower,HB 360,MTV00006360,lower,Do Pass,2013-02-16 00:00:00,other,96,0,4
mt,2013,lower,HB 362,MTV00006361,lower,Do Pass,2013-02-16 00:00:00,other,96,0,4
mt,2013,lower,HB 363,MTV00006362,lower,Do Pass,2013-02-16 00:00:00,other,54,42,4
mt,2013,lower,HB 404,MTV00006363,lower,Do Pass,2013-02-18 00:00:00,other,66,34,0
mt,2013,upper,SB 19,MTV00006364,upper,DO PASS,2013-02-15 00:00:00,other,9,5,0
mt,2013,upper,SB 47,MTV00006365,lower,BE CONCURRED IN,2013-02-15 00:00:00,other,14,7,0
mt,2013,upper,SB 54,MTV00006366,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,7,2,0
mt,2013,upper,SB 90,MTV00006367,lower,Do Concur,2013-02-18 00:00:00,other,99,0,1
mt,2013,upper,SB 107,MTV00006368,upper,Do Pass,2013-02-19 00:00:00,other,38,10,2
mt,2013,upper,SB 107,MTV00006369,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,9,3,0
mt,2013,upper,SB 118,MTV00006370,upper,Do Pass,2013-02-18 00:00:00,other,31,16,3
mt,2013,upper,SB 125,MTV00006371,upper,Do Pass,2013-02-19 00:00:00,other,28,20,2
mt,2013,upper,SB 181,MTV00006372,upper,DO PASS,2013-02-15 00:00:00,other,5,2,0
mt,2013,upper,SB 191,MTV00006373,upper,DO PASS,2013-02-15 00:00:00,other,10,0,0
mt,2013,upper,SB 198,MTV00006374,upper,Do Pass,2013-02-18 00:00:00,other,47,0,3
mt,2013,upper,SB 199,MTV00006375,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,10,0,0
mt,2013,upper,SB 203,MTV00006376,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,10,0,0
mt,2013,upper,SB 212,MTV00006377,upper,Do Pass,2013-02-19 00:00:00,other,40,8,2
mt,2013,upper,SB 217,MTV00006378,upper,Do Pass,2013-02-19 00:00:00,other,48,0,2
mt,2013,upper,SB 217,MTV00006379,upper,BE ADOPTED AS AMENDED,2013-02-15 00:00:00,other,14,0,0
mt,2013,upper,SB 230,MTV00006380,upper,Do Pass,2013-02-18 00:00:00,other,47,0,3
mt,2013,upper,SB 233,MTV00006381,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,12,2,0
mt,2013,upper,SB 240,MTV00006383,upper,DO PASS,2013-02-14 00:00:00,other,8,4,0
mt,2013,upper,SB 245,MTV00006384,upper,Do Pass,2013-02-19 00:00:00,other,48,0,2
mt,2013,upper,SB 245,MTV00006385,upper,DO PASS,2013-02-15 00:00:00,other,9,0,0
mt,2013,upper,SB 252,MTV00006386,upper,Do Pass,2013-02-18 00:00:00,other,45,2,3
mt,2013,upper,SB 257,MTV00006387,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,10,0,0
mt,2013,upper,SB 270,MTV00006388,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,7,0,0
mt,2013,upper,SB 278,MTV00006389,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,12,2,0
mt,2013,upper,SB 291,MTV00006390,upper,DO PASS,2013-02-15 00:00:00,other,10,0,0
mt,2013,upper,SJ 13,MTV00006391,upper,DO PASS,2013-02-15 00:00:00,other,10,0,0
mt,2013,lower,HB 18,MTV00006392,upper,BE CONCURRED IN,2013-02-14 00:00:00,other,13,0,0
mt,2013,lower,HB 28,MTV00006393,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,7,0,0
mt,2013,lower,HB 36,MTV00006394,upper,Do Concur,2013-02-18 00:00:00,other,47,0,3
mt,2013,lower,HB 47,MTV00006395,lower,Do Concur,2013-02-19 00:00:00,other,100,0,0
mt,2013,lower,HB 66,MTV00006396,lower,Do Pass,2013-02-18 00:00:00,other,69,30,1
mt,2013,lower,HB 66,MTV00006397,lower,DO PASS,2013-02-15 00:00:00,other,21,0,0
mt,2013,lower,HB 77,MTV00006398,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,9,0,0
mt,2013,lower,HB 81,MTV00006399,upper,BE CONCURRED IN,2013-02-14 00:00:00,other,15,2,0
mt,2013,lower,HB 94,MTV00006400,upper,Do Concur,2013-02-19 00:00:00,other,21,27,2
mt,2013,lower,HB 95,MTV00006401,lower,Do Pass,2013-02-18 00:00:00,other,75,24,1
mt,2013,lower,HB 95,MTV00006402,lower,DO PASS,2013-02-15 00:00:00,other,16,5,0
mt,2013,lower,HB 97,MTV00006403,lower,DO PASS,2013-02-15 00:00:00,other,13,6,0
mt,2013,lower,HB 123,MTV00006404,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,7,0,0
mt,2013,lower,HB 138,MTV00006405,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,10,0,0
mt,2013,lower,HB 141,MTV00006406,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,9,0,0
mt,2013,lower,HB 148,MTV00006407,lower,Do Pass,2013-02-18 00:00:00,other,99,0,1
mt,2013,lower,HB 152,MTV00006408,upper,Do Concur,2013-02-18 00:00:00,other,47,0,3
mt,2013,lower,HB 155,MTV00006409,upper,Do Concur,2013-02-18 00:00:00,other,32,15,3
mt,2013,lower,HB 163,MTV00006410,lower,Do Pass,2013-02-18 00:00:00,other,69,30,1
mt,2013,lower,HB 163,MTV00006411,lower,DO PASS,2013-02-15 00:00:00,other,20,1,0
mt,2013,lower,HB 169,MTV00006412,upper,Do Concur,2013-02-19 00:00:00,other,48,0,2
mt,2013,lower,HB 169,MTV00006413,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,9,0,0
mt,2013,lower,HB 170,MTV00006414,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,15,6,0
mt,2013,lower,HB 189,MTV00006415,lower,Do Pass,2013-02-18 00:00:00,other,86,13,1
mt,2013,lower,HB 189,MTV00006416,lower,DO PASS,2013-02-15 00:00:00,other,20,1,0
mt,2013,lower,HB 192,MTV00006417,upper,Do Concur,2013-02-18 00:00:00,other,47,0,3
mt,2013,lower,HB 193,MTV00006418,upper,Do Concur,2013-02-19 00:00:00,other,48,0,2
mt,2013,lower,HB 193,MTV00006419,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,9,0,0
mt,2013,lower,HB 202,MTV00006420,upper,BE CONCURRED IN,2013-02-15 00:00:00,other,10,0,0
mt,2013,lower,HB 203,MTV00006421,lower,Do Pass,2013-02-19 00:00:00,other,73,27,0
mt,2013,lower,HB 203,MTV00006422,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,15,6,0
mt,2013,lower,HB 205,MTV00006423,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 240,MTV00006424,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 254,MTV00006425,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,16,3,0
mt,2013,lower,HB 255,MTV00006426,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,13,6,0
mt,2013,lower,HB 286,MTV00006427,lower,Do Pass,2013-02-19 00:00:00,other,83,17,0
mt,2013,lower,HB 286,MTV00006428,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,18,0,0
mt,2013,lower,HB 287,MTV00006429,lower,Do Pass,2013-02-18 00:00:00,other,79,20,1
mt,2013,lower,HB 287,MTV00006430,lower,DO PASS,2013-02-15 00:00:00,other,20,0,0
mt,2013,lower,HB 297,MTV00006431,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,11,9,0
mt,2013,lower,HB 301,MTV00006432,lower,Do Pass,2013-02-19 00:00:00,other,90,10,0
mt,2013,lower,HB 301,MTV00006433,lower,DO PASS,2013-02-15 00:00:00,other,18,0,0
mt,2013,lower,HB 302,MTV00006434,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 303,MTV00006435,lower,DO PASS,2013-02-15 00:00:00,other,11,9,0
mt,2013,lower,HB 304,MTV00006436,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 310,MTV00006437,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,11,9,0
mt,2013,lower,HB 334,MTV00006438,lower,Do Pass,2013-02-18 00:00:00,other,96,3,1
mt,2013,lower,HB 335,MTV00006439,lower,Do Pass,2013-02-19 00:00:00,other,100,0,0
mt,2013,lower,HB 335,MTV00006440,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,19,1,0
mt,2013,lower,HB 352,MTV00006441,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,20,0,0
mt,2013,lower,HB 358,MTV00006442,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 359,MTV00006443,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,10,6,0
mt,2013,lower,HB 367,MTV00006444,lower,Do Pass,2013-02-18 00:00:00,other,97,1,2
mt,2013,lower,HB 371,MTV00006445,lower,Do Pass,2013-02-18 00:00:00,other,95,4,1
mt,2013,lower,HB 374,MTV00006446,lower,Do Pass,2013-02-19 00:00:00,other,60,40,0
mt,2013,lower,HB 374,MTV00006447,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 384,MTV00006448,lower,DO PASS,2013-02-15 00:00:00,other,12,8,0
mt,2013,lower,HB 388,MTV00006449,lower,Do Pass,2013-02-19 00:00:00,other,92,8,0
mt,2013,lower,HB 388,MTV00006450,lower,DO PASS,2013-02-15 00:00:00,other,16,0,0
mt,2013,lower,HB 389,MTV00006451,lower,Do Pass,2013-02-19 00:00:00,other,100,0,0
mt,2013,lower,HB 389,MTV00006452,lower,DO PASS,2013-02-15 00:00:00,other,16,0,0
mt,2013,lower,HB 392,MTV00006453,lower,DO PASS,2013-02-15 00:00:00,other,10,6,0
mt,2013,lower,HB 402,MTV00006454,lower,Do Pass,2013-02-19 00:00:00,other,94,6,0
mt,2013,lower,HB 402,MTV00006455,lower,DO PASS AS AMENDED,2013-02-15 00:00:00,other,18,2,0
mt,2013,lower,HB 416,MTV00006456,lower,DO PASS,2013-02-15 00:00:00,other,16,4,0
mt,2013,lower,HB 446,MTV00006457,lower,DO PASS,2013-02-15 00:00:00,other,14,6,0
mt,2013,upper,SB 47,MTV00006458,lower,Do Concur,2013-02-19 00:00:00,other,80,19,1
mt,2013,upper,SB 56,MTV00006459,upper,Do Pass,2013-02-19 00:00:00,other,47,1,2
mt,2013,upper,SB 199,MTV00006460,upper,Do Pass As Amended,2013-02-20 00:00:00,other,43,6,1
mt,2013,upper,SB 199,MTV00006461,upper,AMD-2 Facey D/PASS,2013-02-20 00:00:00,other,48,1,1
mt,2013,upper,SB 203,MTV00006462,upper,Do Pass,2013-02-20 00:00:00,other,48,1,1
mt,2013,upper,SB 212,MTV00006463,upper,DO PASS AS AMENDED,2013-02-14 00:00:00,other,6,4,0
mt,2013,upper,SB 233,MTV00006464,upper,Do Pass,2013-02-20 00:00:00,other,49,0,1
mt,2013,upper,SB 236,MTV00006465,upper,Do Pass,2013-02-19 00:00:00,other,42,6,2
mt,2013,upper,SB 239,MTV00006466,upper,DO PASS AS AMENDED,2013-02-15 00:00:00,other,11,1,0
mt,2013,upper,SB 249,MTV00006467,upper,Do Pass,2013-02-20 00:00:00,other,49,0,1
mt,2013,upper,SB 278,MTV00006468,upper,Do Pass,2013-02-20 00:00:00,other,47,2,1
mt,2013,upper,SB 291,MTV00006469,upper,Do Pass,2013-02-20 00:00:00,other,49,0,1
mt,2013,lower,HB 1,MTV00006470,upper,SuspRules HB 1 - 2nd Rd to 3rd Rd - Wittich,2013-01-19 00:00:00,other,46,0,4
mt,2013,lower,HB 18,MTV00006471,upper,Do Concur,2013-02-19 00:00:00,other,39,9,2
mt,2013,lower,HB 47,MTV00006472,lower,Do Concur,2013-02-20 00:00:00,other,96,0,4
mt,2013,lower,HB 63,MTV00006473,upper,Do Concur,2013-02-20 00:00:00,other,40,9,1
mt,2013,lower,HB 73,MTV00006474,upper,SuspRules to place HB73 on 3rd Rd,2013-02-07 00:00:00,other,46,3,1
mt,2013,lower,HB 77,MTV00006475,upper,Do Concur,2013-02-20 00:00:00,other,37,12,1
mt,2013,lower,HB 81,MTV00006476,upper,Do Concur,2013-02-20 00:00:00,other,35,14,1
mt,2013,lower,HB 114,MTV00006477,upper,Do Concur,2013-02-19 00:00:00,other,45,3,2
mt,2013,lower,HB 115,MTV00006478,upper,Do Concur,2013-02-19 00:00:00,other,42,6,2
mt,2013,lower,HB 138,MTV00006479,upper,Do Concur,2013-02-19 00:00:00,other,44,4,2
mt,2013,lower,HB 141,MTV00006480,upper,Do Concur,2013-02-19 00:00:00,other,35,13,2
mt,2013,lower,HB 170,MTV00006481,lower,Do Pass,2013-02-20 00:00:00,other,65,35,0
mt,2013,lower,HB 202,MTV00006482,upper,Do Concur,2013-02-19 00:00:00,other,48,0,2
mt,2013,lower,HB 254,MTV00006483,lower,Do Pass,2013-02-20 00:00:00,other,81,18,1
mt,2013,lower,HB 255,MTV00006484,lower,Do Pass,2013-02-20 00:00:00,other,61,39,0
mt,2013,lower,HB 281,MTV00006485,lower,Do Pass,2013-02-19 00:00:00,other,67,32,1
mt,2013,lower,HB 345,MTV00006486,lower,Do Pass,2013-02-19 00:00:00,other,95,3,2
mt,2013,lower,HB 359,MTV00006487,lower,Do Pass,2013-02-20 00:00:00,other,59,39,2
mt,2013,lower,HB 392,MTV00006488,lower,Do Pass,2013-02-20 00:00:00,other,60,39,1
mt,2013,lower,HB 446,MTV00006489,lower,Do Pass,2013-02-20 00:00:00,other,63,37,0
mt,2013,lower,HB 463,MTV00006490,lower,Do Pass,2013-02-20 00:00:00,other,96,4,0
mt,2013,lower,HB 469,MTV00006491,lower,Do Pass,2013-02-20 00:00:00,other,100,0,0
mt,2013,upper,SB 34,MTV00006492,upper,Do Pass,2013-02-21 00:00:00,other,47,2,1
mt,2013,upper,SB 54,MTV00006493,upper,Indefinitely Postpone -Wittich,2013-02-21 00:00:00,other,27,22,1
mt,2013,upper,SB 54,MTV00006494,upper,Do Pass As Amended,2013-02-21 00:00:00,other,24,25,1
mt,2013,upper,SB 54,MTV00006495,upper,AMD-1 Facey D/PASS,2013-02-21 00:00:00,other,31,18,1
mt,2013,upper,SB 107,MTV00006496,upper,Do Pass,2013-02-20 00:00:00,other,38,11,1
mt,2013,upper,SB 125,MTV00006497,upper,Do Pass,2013-02-20 00:00:00,other,26,23,1
mt,2013,upper,SB 160,MTV00006498,upper,Do Pass,2013-02-21 00:00:00,other,49,0,1
mt,2013,upper,SB 176,MTV00006499,upper,Do Pass,2013-02-21 00:00:00,other,47,2,1
mt,2013,upper,SB 181,MTV00006500,upper,Do Pass,2013-02-21 00:00:00,other,32,17,1
mt,2013,upper,SB 185,MTV00006501,upper,Do Pass,2013-02-21 00:00:00,other,49,0,1
mt,2013,upper,SB 185,MTV00006502,upper,DO PASS,2013-02-18 00:00:00,other,5,2,0
mt,2013,upper,SB 212,MTV00006503,upper,Do Pass,2013-02-20 00:00:00,other,39,10,1
mt,2013,upper,SB 217,MTV00006504,upper,Do Pass,2013-02-20 00:00:00,other,49,0,1
mt,2013,upper,SB 224,MTV00006505,upper,Do Pass,2013-02-21 00:00:00,other,31,18,1
mt,2013,upper,SB 224,MTV00006506,upper,DO PASS AS AMENDED,2013-02-18 00:00:00,other,4,3,0
mt,2013,upper,SB 245,MTV00006507,upper,Do Pass,2013-02-20 00:00:00,other,48,1,1
mt,2013,upper,SB 258,MTV00006508,upper,DO PASS,2013-02-18 00:00:00,other,7,0,0
mt,2013,upper,SB 266,MTV00006509,upper,DO PASS,2013-02-18 00:00:00,other,7,0,0
mt,2013,upper,SB 270,MTV00006510,upper,Do Pass,2013-02-21 00:00:00,other,49,0,1
mt,2013,lower,HB 8,MTV00006511,lower,Do Pass,2013-02-21 00:00:00,other,100,0,0
mt,2013,lower,HB 169,MTV00006512,upper,Do Concur,2013-02-20 00:00:00,other,49,0,1
mt,2013,lower,HB 193,MTV00006513,upper,Do Concur,2013-02-20 00:00:00,other,49,0,1
mt,2013,lower,HB 203,MTV00006514,lower,Do Pass,2013-02-20 00:00:00,other,69,27,4
mt,2013,lower,HB 205,MTV00006515,lower,Do Pass,2013-02-21 00:00:00,other,62,38,0
mt,2013,lower,HB 301,MTV00006516,lower,Do Pass,2013-02-20 00:00:00,other,88,8,4
mt,2013,lower,HB 302,MTV00006517,lower,Do Pass,2013-02-21 00:00:00,other,55,44,1
mt,2013,lower,HB 304,MTV00006518,lower,Do Pass,2013-02-21 00:00:00,other,60,40,0
mt,2013,lower,HB 335,MTV00006519,lower,Do Pass,2013-02-20 00:00:00,other,94,0,6
mt,2013,lower,HB 368,MTV00006520,lower,Do Pass,2013-02-21 00:00:00,other,99,1,0
mt,2013,lower,HB 374,MTV00006521,lower,Do Pass,2013-02-20 00:00:00,other,54,41,5
mt,2013,lower,HB 388,MTV00006522,lower,Do Pass,2013-02-20 00:00:00,other,88,8,4
mt,2013,lower,HB 389,MTV00006523,lower,Do Pass,2013-02-20 00:00:00,other,95,1,4
mt,2013,lower,HB 405,MTV00006524,lower,DO PASS AS AMENDED,2013-02-18 00:00:00,other,17,3,0
mt,2013,lower,HB 414,MTV00006525,lower,Do Pass,2013-02-21 00:00:00,other,99,1,0
mt,2013,lower,HB 422,MTV00006526,lower,Do Pass,2013-02-21 00:00:00,other,100,0,0
mt,2013,lower,HB 435,MTV00006527,lower,DO PASS AS AMENDED,2013-02-18 00:00:00,other,9,7,0
mt,2013,lower,HB 463,MTV00006528,lower,DO PASS,2013-02-18 00:00:00,other,20,0,0
mt,2013,lower,HB 469,MTV00006529,lower,DO PASS,2013-02-18 00:00:00,other,20,0,0
mt,2013,lower,HJ 12,MTV00006530,lower,DO PASS,2013-02-18 00:00:00,other,19,0,0
mt,2013,upper,SB 123,MTV00006531,lower,BE CONCURRED IN,2013-02-19 00:00:00,other,21,0,0
mt,2013,upper,SB 175,MTV00006532,upper,Do Pass,2013-02-22 00:00:00,other,33,16,1
mt,2013,upper,SB 175,MTV00006533,upper,AMD-19 Priest D/PASS,2013-02-22 00:00:00,other,9,40,1
mt,2013,upper,SB 175,MTV00006534,upper,AMD-10 Rosendale D/PASS,2013-02-22 00:00:00,other,14,35,1
mt,2013,upper,SB 175,MTV00006535,upper,AMD-20 Sales D/PASS,2013-02-22 00:00:00,other,19,30,1
